x1,x2,y
2.903016607183913,3.2080623119379226,1
-0.4237255808394229,7.537057955165243,-1
-2.383553870070716,8.320721653847153,-1
-5.170537205714119,7.718566553087846,-1
4.673031918769294,4.990756846036241,1
0.34563264600888344,6.786218230309993,-1
-1.866569748315665,7.767048856729144,-1
4.144785781355142,-2.1702884125833206,1
6.762613767542989,2.0947029504789283,1
4.776327040976809,0.754278603218931,1
3.468722211808813,1.096343993164279,1
3.1539838820015804,1.3946751689653438,1
6.7418865472157545,2.4311272018829158,1
-5.3003917989717895,9.13769948284917,-1
6.125628264406555,3.4374870287418813,1
5.3079414082964576,0.885996347852255,1
3.685415123157708,0.5459985858685124,1
6.134483306007743,0.43221879730477086,1
-3.772893192031985,8.42449426432234,-1
5.882138021308104,1.2509728345462268,1
7.344121530000952,2.106540288696327,1
3.6016904412051023,3.332873890427093,1
-4.5809860624128955,9.69054256122053,-1
2.2634590635909455,5.2697954624785694,1
-5.614049721576209,8.002168575564571,-1
-1.0466511427431937,11.455518179625802,-1
5.080818664223802,1.0606719682726984,1
-4.019789164853499,8.457703851666135,-1
5.220772244836662,0.48415398554655065,1
3.466573842184215,2.0584872923102773,1
5.678608665153074,1.607687989063345,1
-1.981667171115124,7.7284535757508595,-1
-3.3640991831424714,7.83829350956564,-1
-0.5597053853372516,10.911129821861147,-1
4.72721776652879,0.477459474400864,1
-1.858685533137605,11.782751947837067,-1
6.0024583461897345,0.31327210042100617,1
-3.9644861082604876,8.111123449746156,-1
-0.8614738111890168,9.606038125585753,-1
4.527056461136392,3.692425860842961,1
5.778886195219414,6.060416827988645,1
-5.40266744526296,9.34662707355647,-1
4.818676986000708,3.325666506009952,1
6.802063896123203,1.2386340125019395,1
-4.669731155753148,8.412183903684614,-1
-2.4044219298499505,6.9569395921032005,-1
-2.003412261129691,7.893426992521253,-1
-0.4521165569257133,10.367765587034516,-1
-0.6533984825600385,10.690590342607479,-1
-3.3433494701151822,8.17597257177186,-1
-3.3383474107803677,10.91710613539237,-1
-1.5697028049423345,9.548858540018056,-1
5.801555545481367,4.4367064874989595,1
4.7791417899938144,0.42285812154985747,1
1.6571877969595654,5.653208781533175,-1
-4.164161244673596,11.804168057229893,-1
0.15101165748197865,8.081399735305757,-1
0.12897016100604697,8.607888787322558,-1
-3.5922695250656647,12.34838686031441,-1
-4.275913194939061,9.846072381872208,-1
1.5562366838645216,4.410139957438475,1
6.350641744962992,0.9347431037484064,1
6.207903302405148,1.386327326038618,1
3.1670816064078506,5.739466780174561,1
2.865571952824123,2.880453411872852,1
6.20516949241829,4.413317829789644,1
-1.0853401183752658,7.377388709567791,-1
3.684976770529152,0.936696850780308,1
5.920785616788103,-0.051186081367432745,1
7.600820720530412,1.524904812739251,1
3.6433100866031736,-0.18301052271919538,1
-1.9258464781421192,8.321138023448952,-1
6.306998421785056,5.410119636786967,1
5.299755679202429,0.2813860685514926,1
-1.8651803744258402,10.023698275661143,-1
-2.0456069197517746,8.880283479819221,-1
-2.352512900224042,8.47607289735976,-1
-2.0736655342338888,5.570381687814285,-1
-2.717364531351583,8.472299476137602,-1
-3.9357349522316114,8.807760533557904,-1
-8.34347883517708,7.1703883737966,-1
4.768698063223008,1.113386279763522,1
-1.9761811243365133,9.484185618122122,-1
8.581524116019912,0.5182327703014593,1
0.33338544486055444,10.395668640673557,-1
-1.0294893350626682,12.428513496975427,-1
7.431952392168643,2.1813840256678776,1
-7.22473881041429,10.493710636073725,-1
1.3106835315699898,10.872723597190387,-1
-2.393493588680917,7.074345527925571,-1
-0.8899178472728988,9.567425265776219,-1
-2.6479806999981377,9.62835968286828,-1
4.602255967092635,2.1843589738965394,1
-2.0583104924301723,9.637892905292878,-1
-4.332293639654713,9.579931326869815,-1
4.605649662003262,0.16861682759267604,1
-2.7824107941168004,10.07325709987056,-1
4.8564109733095195,2.89915958524648,1
-3.214992298690634,6.379959221560508,-1
-1.6002205208879272,10.57264547770454,-1
6.762871053526418,1.1286535101522635,1
3.476047644591554,0.02638327743482094,1
3.2784474947163553,-0.5868869933350815,1
-2.1974719565206224,9.707857411710227,-1
-2.573684493450663,11.830644708663533,-1
2.033327021532918,-0.5602651099370677,1
5.3498926925090355,1.2153976184642588,1
-4.1001410082147896,9.290991318900272,-1
3.762187632897613,1.1945649458654144,1
3.159882124208525,2.411806664626174,1
-5.962985810591025,8.966561152389732,-1
-4.735708902633298,6.6374642246466244,-1
-3.9190535492579768,8.434575399028105,-1
-2.571678808522188,6.910665660483164,-1
-4.421344307759739,9.86675250334165,-1
2.122457203353647,2.9865143099837597,1
-4.033426315575879,6.287561123763766,-1
-0.41550286917382273,9.032705638033578,-1
2.77283575844048,1.6305600633902373,1
7.251937330259176,3.6998571708941044,1
-2.4857942176725176,11.630647467081491,-1
-4.778788740855831,10.666437632896919,-1
4.209772351868564,0.3395550922658557,1
0.1909187359989808,0.5387582240938737,1
-2.3876468546144873,6.449739393014099,-1
8.349225101015678,5.132783200338499,1
-2.963820295560439,6.768276400661593,-1
-1.582111787701864,15.94920281137682,-1
6.4512058928140945,0.9347643187990642,1
5.8673941845590365,1.414689522072511,1
-4.14364095899093,6.472139465794797,-1
-4.1776724718933,8.907140487287082,-1
0.4291427240241932,6.440031647869183,-1
2.2918337353193654,3.178580271834801,1
4.437688346784608,1.5754244047809305,1
6.395094356380054,1.7084663972368825,1
5.745378896306267,3.3366835620258812,1
-3.796744299720693,10.237562076280739,-1
3.022732427801057,2.8586241926524423,1
6.183666157991736,1.685280330006563,1
-2.4271683112258855,7.84140550250785,-1
-4.653543918017517,10.196082623739215,-1
4.154946534227897,3.264745744373464,1
-4.899932511069926,9.368636352762744,-1
-1.1799577790610114,9.32274903434027,-1
5.383155453924225,0.9584654888935775,1
-2.8838176736958454,8.126884445812422,-1
-4.500600576263601,6.861114204853115,-1
3.3466792379737162,1.588964810859407,1
7.571386818256427,-0.5110129408460726,1
10.181864291447528,3.9884045245229705,1
5.223378270707297,1.7389121860788999,1
-2.638815841897351,10.820645344403966,-1
-4.292163008287989,7.994950214913332,-1
4.683997149894198,2.8695666081825415,1
0.6686200094532242,9.743253207928042,-1
3.063765980135538,-0.5158698317950732,1
5.06398504082352,3.3607270329372723,1
6.144124637945357,-0.060302654442980774,1
-2.041408593405588,10.42156729739748,-1
3.380372921841447,2.3583335232623317,1
4.154103952700033,0.21139499553257868,1
3.1283795203027047,0.8942629221414922,1
5.6776813697284805,2.533419962119097,1
0.9184830561563233,1.8127536128177129,1
-2.0111541842587157,10.503215976463164,-1
-3.7004132596358486,10.548666130831524,-1
5.502042522571607,2.573761473457239,1
4.409627171562722,0.25319689085996555,1
-0.7919944487649859,10.186790380548757,-1
-4.110323596378692,7.545827615260532,-1
-0.775120590412971,9.757291796684019,-1
3.266012354451571,-1.2756180972554025,1
-5.056864958743496,8.257124547220675,-1
6.54504291255736,-1.192561391620874,1
-3.8238575601435962,9.403911589445876,-1
6.9897406891058935,2.010976598879698,1
5.107379339326768,0.3453997587527966,1
-1.1640691338308788,10.112952605978558,-1
1.912534924270707,4.433543365340876,1
1.7103024480384086,2.0597225879312195,1
5.247563627963466,1.2317911449202907,1
4.6065551914417995,1.453584133884483,1
2.829047549528638,-0.21236981907718588,1
-2.985579922881071,13.910590628059635,-1
4.433707114773389,4.201239045492963,1
4.444110569005757,2.6962507837188268,1
1.7699090503982404,0.8942946426239409,1
3.447156070125577,3.0002472874084187,1
6.939675648647267,0.9083411840362381,1
5.593526356475611,4.567993201124953,1
5.574702561862211,4.732099727345371,1
-3.3828520091451364,9.161659579093703,-1
6.210055982325322,2.303185294269765,1
3.8401509680911006,2.652310571421466,1
-1.710322652389539,10.408627424371128,-1
-2.1332431520441903,5.4868799052147255,-1
-2.911430636639282,10.299487017564086,-1
6.724478408528224,3.3981625330740166,1
5.3311966443188545,1.9143191373713644,1
5.228348109003594,1.5787887320847764,1
-3.7332421218940337,9.432342783088128,-1
-4.436804119562752,9.882736475636055,-1
-3.727657223603476,10.115303448111884,-1
4.6255280818581905,4.637069133942779,1
-2.329825165894996,8.108029950789163,-1
4.248052670419105,3.950968017517674,1
-6.154454279036443,9.349903894783292,-1
2.7181620633394314,1.7168866109024037,1
-2.150890171020504,7.933895749312491,-1
-4.00138864271248,8.005960255843776,-1
-2.4007832451589026,13.448121930671837,-1
-2.930673697554755,8.592839605689797,-1
5.043245303486851,1.9958360053479627,1
-1.273929280378626,6.111397560056949,-1
-4.989002485375514,7.326201056351101,-1
5.541529773951987,0.21357024330334018,1
3.091134778716987,1.2809697043270463,1
2.510013513429706,-1.6974482360274492,1
-3.371711251174272,8.68009997020345,-1
-2.799511904051567,9.74157767046449,-1
-1.6573698988203693,8.883194085415951,-1
-3.076682263405372,10.380430725086203,-1
-0.22875755451682922,7.740481090084517,-1
-3.301277699107321,9.249619167313286,-1
3.79200988611512,2.3908595711844773,1
6.132808882358382,-2.006873872273461,1
-3.3586749814737304,10.974397202739581,-1
4.191743368965769,3.7219973956585717,1
-1.4815947038050497,11.0583042805234,-1
1.33026245132853,5.500528089057818,-1
1.573790445388823,1.873183825926818,1
-1.8906847018295196,5.8408138485454,-1
4.649317495720831,2.0577347527172676,1
0.08509429726625761,6.429734256075331,-1
-2.344028225288846,5.436662081916714,-1
5.126701122631811,1.8827410869322856,1
-3.489086527198079,9.213946789676081,-1
-1.046045809142622,10.147618043660824,-1
-2.0997697407653173,11.367143085906692,-1
1.2724533783815613,1.3404454126663765,1
0.9712546729079645,0.1586143242894047,1
3.813029217055662,0.44344981890410673,1
7.6767337793587185,3.560121246449743,1
